phase,at_utc,mint,status,interval_ms
life,2026-08-03T01:29:49.559Z,Bi6FgnTAo3pmPeiAK1eBatwWiaqXoXo5Yj8TsyPSpump,200,4000
life,2026-08-03T01:29:53.559Z,Bi6FgnTAo3pmPeiAK1eBatwWiaqXoXo5Yj8TsyPSpump,200,4000
life,2026-08-03T01:29:57.565Z,Bi6FgnTAo3pmPeiAK1eBatwWiaqXoXo5Yj8TsyPSpump,200,4000
life,2026-08-03T01:30:01.565Z,Bi6FgnTAo3pmPeiAK1eBatwWiaqXoXo5Yj8TsyPSpump,200,4000
life,2026-08-03T01:30:05.583Z,Bi6FgnTAo3pmPeiAK1eBatwWiaqXoXo5Yj8TsyPSpump,200,4000
life,2026-08-03T01:30:09.562Z,Bi6FgnTAo3pmPeiAK1eBatwWiaqXoXo5Yj8TsyPSpump,200,4000
life,2026-08-03T01:30:13.579Z,Bi6FgnTAo3pmPeiAK1eBatwWiaqXoXo5Yj8TsyPSpump,200,4000
life,2026-08-03T01:30:17.575Z,Bi6FgnTAo3pmPeiAK1eBatwWiaqXoXo5Yj8TsyPSpump,200,4000
life,2026-08-03T01:30:21.572Z,Bi6FgnTAo3pmPeiAK1eBatwWiaqXoXo5Yj8TsyPSpump,200,4000
life,2026-08-03T01:30:25.682Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:30:29.657Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:30:33.752Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:30:37.601Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:30:41.599Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:30:45.600Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:30:49.602Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:30:53.610Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:30:57.604Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:31:01.623Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:31:05.614Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:31:09.614Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:31:13.612Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:31:17.615Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:31:21.618Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:31:25.647Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:31:29.653Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:31:33.619Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:31:37.617Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:31:41.623Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:31:45.630Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:31:49.625Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:31:53.808Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:31:57.636Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:32:01.694Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:32:05.660Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:32:09.731Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:32:13.642Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:32:17.652Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:32:21.647Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:32:25.684Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:32:29.652Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:32:33.646Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:32:37.673Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:32:41.660Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:32:45.663Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:32:49.676Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:32:53.669Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:32:59.976Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:33:01.666Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:33:05.669Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:33:09.672Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:33:13.675Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:33:17.677Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:33:21.681Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:33:25.676Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:33:29.686Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:33:33.681Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:33:37.684Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:33:41.707Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:33:45.688Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:33:49.689Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:33:53.707Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:33:57.700Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:34:01.701Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:34:05.725Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:34:09.704Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:34:13.716Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:34:17.701Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:34:21.700Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:34:25.710Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:34:29.713Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:34:33.710Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:34:37.718Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:34:41.714Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:34:45.711Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:34:49.721Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:34:53.717Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:34:57.722Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:35:01.753Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:35:05.721Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:35:09.739Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:35:13.753Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:35:17.724Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:35:21.721Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:35:25.742Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:35:29.736Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:35:33.745Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:35:37.734Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:35:41.735Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:35:45.734Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:35:49.739Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:35:53.740Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:35:57.745Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:36:01.744Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:36:05.749Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:36:09.751Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:36:13.761Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:36:17.749Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:36:21.763Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:36:25.757Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:36:29.762Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:36:33.763Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
life,2026-08-03T01:36:37.760Z,H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,200,4000
